,open,high,low,close,vwap,volume,count
1537920000,13.0,13.899,12.5,12.718,13.091,1481.69194448,164.0
1538006400,12.929,19.5,12.756,13.703,13.404,2237.32427662,240.0
1538092800,13.592,14.346,12.8,13.14,13.344,3579.77963131,1194.0
1538179200,13.14,14.1,12.72,14.017,13.433,1805.88573629,187.0
1538265600,14.017,14.416,13.157,13.4,13.927,542.20800047,91.0
1538352000,13.4,13.996,13.132,13.155,13.413,221.43388041,57.0
1538438400,13.155,13.953,13.1,13.104,13.357,1319.19819546,146.0
1538524800,13.1,13.1,12.509,12.805,12.804,633.34789648,107.0
1538611200,12.805,13.289,12.794,12.794,12.943,275.97632771,52.0
1538697600,12.794,13.765,12.508,13.446,12.923,515.0536999,80.0
1538784000,13.446,13.446,12.5,12.514,12.632,139.99032368,56.0
1538870400,12.514,12.766,12.5,12.621,12.591,267.5615616,42.0
1538956800,12.621,13.36,12.603,13.184,13.147,351.82333681,49.0
1539043200,13.184,13.197,12.765,12.87,13.009,267.97354844,31.0
1539129600,12.87,14.4,12.859,13.484,13.633,866.44902063,83.0
1539216000,13.484,13.484,10.26,11.541,11.733,2291.64203131,206.0
1539302400,11.541,12.179,9.0,11.694,10.885,2170.02392362,241.0
1539388800,11.694,13.165,11.694,12.22,12.406,1140.23776061,200.0
1539475200,12.22,12.517,9.743,11.857,11.54,531.71897234,52.0
1539561600,11.857,12.757,11.722,12.048,12.124,2077.86396549,209.0
1539648000,12.022,12.576,11.989,12.576,12.241,1294.17276776,115.0
1539734400,12.576,12.576,12.289,12.414,12.344,614.81261187,45.0
1539820800,12.414,12.611,12.39,12.483,12.493,142.23252236,30.0
1539907200,12.483,12.578,12.14,12.317,12.301,175.45948966,40.0
1539993600,12.317,12.579,12.0,12.579,12.094,902.62231117,33.0
1540080000,12.579,13.367,12.261,13.077,12.825,1056.96525399,156.0
1540166400,13.077,13.193,12.898,13.119,12.969,483.88231394,74.0
1540252800,13.119,13.52,12.991,13.442,13.219,675.60068243,73.0
1540339200,13.442,14.835,13.442,14.197,14.339,2683.9872695,364.0
1540425600,14.197,14.197,13.458,13.632,13.669,2228.4968798,244.0
1540512000,13.632,13.749,13.054,13.611,13.467,521.32025728,64.0
1540598400,13.611,14.678,13.36,13.894,13.806,1416.17036846,156.0
